date,appId,rating
2019/1/3,1019622677,"[4.829787234042553, 4.829787234042553, 4.829787234042553, 4.829787234042553, 4.833333333333333, 4.833333333333333, 4.833333333333333, 4.833333333333333, 4.833333333333333, 4.833333333333333, 4.833333333333333, 4.833333333333333, 4.833333333333333, 4.833333333333333, 4.833333333333333]"
2019/1/3,439571171,"[4.636363636363637, 4.636363636363637, 4.636363636363637, 4.363636363636363, 4.363636363636363, 4.363636363636363, 4.363636363636363, 4.363636363636363, 4.363636363636363, 4.416666666666667, 4.416666666666667, 4.416666666666667, 4.416666666666667, 4.416666666666667, 4.416666666666667]"
2019/1/4,1370821874,"[4.564941921858501, 4.338264299802761, 4.3242981606969995, 4.3242981606969995, 4.3242981606969995, 4.396724294813467, 4.386775892334699, 4.37385872176838, 4.393913778529163, 4.389735961323912, 4.366837606837607, 4.361926756845925]"
2019/1/4,641900855,"[4.820996369503832, 4.8229921572520595, 4.8229921572520595, 4.8229921572520595, 4.82383168508823, 4.82383168508823, 4.82383168508823, 4.82383168508823, 4.823872041420119, 4.824795640326975, 4.826001430615165, 4.826417765195081, 4.8266993263931415, 4.825229278421872, 4.825470482083011]"
2019/1/4,1002340615,"[4.719073435189749, 4.719073435189749, 4.719073435189749, 4.719073435189749, 4.721021611001965, 4.721021611001965, 4.721021611001965, 4.721021611001965, 4.714079074252652, 4.714079074252652, 4.714079074252652, 4.714079074252652, 4.714217557251908, 4.714217557251908, 4.714217557251908]"
2019/1/4,1088111993,"[3.7706666666666666, 3.7706666666666666, 3.7706666666666666, 3.7706666666666666, 3.7706666666666666, 3.7706666666666666, 3.7706666666666666, 3.7706666666666666, 3.7706666666666666, 3.773936170212766, 3.773936170212766, 3.773936170212766, 3.773936170212766, 3.773936170212766, 3.777188328912467]"
2019/1/4,951177560,"[4.78696925329429, 4.78696925329429, 4.78696925329429, 4.78696925329429, 4.78696925329429, 4.787790697674419, 4.787790697674419, 4.787790697674419, 4.787878787878788, 4.787878787878788, 4.788336933045357, 4.785457163426926, 4.785457163426926, 4.785457163426926, 4.785765636232926]"
2019/1/4,1087286731,"[4.64336542486396, 4.64336542486396, 4.64336542486396, 4.64336542486396, 4.6422018348623855, 4.6422018348623855, 4.6422018348623855, 4.6422018348623855, 4.641784820683903, 4.641784820683903, 4.642083333333333, 4.642083333333333, 4.641399416909621, 4.641399416909621, 4.641846921797005]"
2019/1/4,1383006831,[]
2019/1/4,1282127452,"[3.973333333333333, 3.973333333333333, 3.973333333333333, 3.973333333333333, 3.973333333333333, 3.973333333333333, 3.973333333333333, 3.973333333333333, 4.0, 3.987012987012987, 3.987012987012987, 3.987012987012987, 3.987012987012987, 3.973333333333333, 3.973333333333333]"
2019/1/4,1180940335,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]"
2019/1/4,1038091679,"[4.575757575757576, 4.575757575757576, 4.575757575757576, 4.575757575757576, 4.575757575757576, 4.575757575757576, 4.575757575757576, 4.575757575757576, 4.575757575757576, 4.575757575757576, 4.575757575757576, 4.575757575757576, 4.575757575757576, 4.575757575757576, 4.575757575757576]"
2019/1/4,972657175,"[4.609195402298851, 4.609195402298851, 4.609195402298851, 4.60377358490566, 4.60377358490566, 4.590225563909774, 4.590225563909774, 4.590225563909774, 4.590225563909774, 4.590225563909774, 4.590225563909774, 4.590225563909774, 4.590225563909774, 4.590225563909774, 4.590225563909774]"
2019/1/4,1196123719,"[4.642695612844866, 4.642695612844866, 4.642695612844866, 4.642695612844866, 4.642695612844866, 4.642695612844866, 4.6441441441441444, 4.6441441441441444, 4.642985611510792, 4.641670408621464, 4.641737572772056, 4.641737572772056, 4.637869292748434, 4.637544802867383, 4.637460885113992]"
2019/1/4,1205612123,"[4.466666666666667, 4.466666666666667, 4.466666666666667, 4.466666666666667, 4.466666666666667, 4.466666666666667, 4.466666666666667, 4.466666666666667, 4.590909090909091, 4.590909090909091, 4.590909090909091, 4.590909090909091, 4.590909090909091, 4.590909090909091, 4.590909090909091]"
2019/1/4,1016366447,"[4.596469104665826, 4.596469104665826, 4.599168399168399, 4.599168399168399, 4.59966846249482, 4.59983429991715, 4.59983429991715, 4.601153687680264, 4.601398601398602, 4.60188989317995, 4.601806239737274, 4.601226993865031, 4.601226993865031, 4.600895036615134, 4.600895036615134]"
2019/1/4,973801089,"[4.777908343125734, 4.777908343125734, 4.777908343125734, 4.777908343125734, 4.777908343125734, 4.777908343125734, 4.777908343125734, 4.777908343125734, 4.777908343125734, 4.777908343125734, 4.777908343125734, 4.777908343125734, 4.777908343125734, 4.777908343125734, 4.777908343125734]"
2019/1/4,1225571038,"[3.25, 3.216, 3.216, 3.205533596837945, 3.196078431372549, 3.178988326848249, 3.178988326848249, 3.1846153846153844, 3.1561338289962824, 3.151291512915129, 3.142857142857143, 3.150735294117647, 3.150735294117647, 3.161764705882353, 3.1648351648351647]"
2019/1/4,361309726,"[3.372566470130159, 3.372566470130159, 3.372566470130159, 3.372566470130159, 3.3744180891154953, 3.3741278103887473, 3.374281291463954, 3.374267713054051, 3.372886973815048, 3.374420657691459, 3.37555114638448, 3.376046716615249, 3.375908390222418, 3.3760871958603986, 3.375756908510404]"
2019/1/4,1044867788,"[4.800193868896159, 4.799806225021194, 4.799806225021194, 4.799806225021194, 4.79886239864456, 4.79886239864456, 4.79886239864456, 4.79886239864456, 4.804295366795367, 4.804515817435402, 4.804347826086956, 4.8042034062084795, 4.804205946337926, 4.803748488512697, 4.803795938104448]"
2019/1/4,1370289240,"[4.307420494699647, 4.307420494699647, 4.307420494699647, 4.334426229508197, 4.334426229508197, 4.334426229508197, 4.334426229508197, 4.334426229508197, 4.334426229508197, 4.332258064516129, 4.332258064516129, 4.332258064516129, 4.332258064516129, 4.315112540192926, 4.315112540192926]"
2019/1/4,289429962,"[4.818840579710145, 4.818840579710145, 4.818840579710145, 4.834883720930232, 4.834883720930232, 4.834883720930232, 4.838268792710706, 4.8408071748878925, 4.8408071748878925, 4.842222222222222, 4.843956043956044, 4.844298245614035, 4.845986984815618, 4.844298245614035, 4.846320346320346]"
2019/1/4,805451002,"[4.903927027187112, 4.90361731099402, 4.90361731099402, 4.902045146460777, 4.902045146460777, 4.902045146460777, 4.902045146460777, 4.901341613451286, 4.901407628059109, 4.9011008212475975, 4.901145548642205, 4.900986651189785, 4.900706754721353, 4.900358547305112, 4.899913369910482]"
2019/1/5,1378212131,"[4.363636363636363, 4.363636363636363, 4.363636363636363, 4.363636363636363, 4.363636363636363, 4.363636363636363, 4.363636363636363, 4.35251798561151, 4.382716049382716, 4.382716049382716, 4.333333333333333, 4.331325301204819, 4.331360946745562, 4.331360946745562, 4.310344827586207]"
2019/1/5,915930373,"[4.664047151277014, 4.664047151277014, 4.664047151277014, 4.664047151277014, 4.667315175097277, 4.667315175097277, 4.667315175097277, 4.6686046511627906, 4.670909090909091, 4.674502712477396, 4.6768402154398565, 4.677361853832442, 4.672566371681416, 4.673144876325089, 4.673144876325089]"
2019/1/5,1434659353,"[4.828571428571428, 4.833333333333333, 4.833333333333333, 4.833333333333333, 4.842105263157895, 4.780487804878049, 4.780487804878049, 4.897435897435898, 4.875, 4.9, 4.878048780487805, 4.878048780487805, 4.878048780487805, 4.880952380952381, 4.878048780487805]"
2019/1/5,1441554521,[]
2019/1/5,1374372468,"[4.34375, 4.147058823529412, 4.147058823529412, 4.171428571428572, 4.171428571428572, 4.171428571428572, 4.171428571428572, 4.194444444444445, 4.194444444444445, 4.194444444444445, 4.1891891891891895, 4.1891891891891895, 4.1891891891891895, 4.1891891891891895, 4.1891891891891895]"
2019/1/5,1168013926,"[3.8095238095238093, 3.8095238095238093, 3.8095238095238093, 3.8095238095238093, 3.8095238095238093, 3.8095238095238093, 3.8095238095238093, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2019/1/5,1153486225,"[4.812820184426229, 4.812820184426229, 4.812820184426229, 4.8131287567225565, 4.8131287567225565, 4.8131287567225565, 4.8131287567225565, 4.812682559125601, 4.812215846737528, 4.812470698546648, 4.812535097023773, 4.812540924823049, 4.812470800759959, 4.812330855134227, 4.812330855134227]"
2019/1/5,1409679286,"[4.7797252486973, 4.776794035414725, 4.776794035414725, 4.778084714548803, 4.778084714548803, 4.778084714548803, 4.775214834916327, 4.7767936226749335, 4.7767936226749335, 4.777404451910962, 4.777404451910962, 4.777404451910962, 4.7761011419249595, 4.7761011419249595, 4.7761011419249595]"
2019/1/5,1084860489,"[4.859363904772583, 4.859363904772583, 4.859363904772583, 4.859363904772583, 4.859152843601896, 4.859103351335356, 4.859103351335356, 4.859263636027919, 4.859263636027919, 4.859382475251168, 4.859382475251168, 4.8591228263666775, 4.859136822773187, 4.85917820291558, 4.859270672829995]"
2019/1/5,1335884905,"[4.132530120481928, 4.132530120481928, 4.132530120481928, 4.132530120481928, 4.132530120481928, 4.132530120481928, 4.132530120481928, 4.124242424242424, 4.12759643916914, 4.12759643916914, 4.149560117302053, 4.152046783625731, 4.161383285302594, 4.161383285302594, 4.161383285302594]"
2019/1/5,1382720526,"[4.530778894472362, 4.522145976294448, 4.522145976294448, 4.522145976294448, 4.522145976294448, 4.528117359413203, 4.529232643118148, 4.530575539568345, 4.536599423631124, 4.535330695308084, 4.539451594851707, 4.54058531198233, 4.54203056768559, 4.539630836047774, 4.539630836047774]"
2019/1/5,1395700699,"[4.3630573248407645, 4.3630573248407645, 4.3630573248407645, 4.3630573248407645, 4.3630573248407645, 4.36875, 4.36875, 4.383233532934132, 4.383233532934132, 4.386904761904762, 4.386904761904762, 4.386904761904762, 4.386904761904762, 4.386904761904762, 4.386904761904762]"
2019/1/5,1174741369,"[4.815634218289086, 4.815634218289086, 4.819494584837545, 4.819494584837545, 4.819754866618601, 4.819754866618601, 4.821683309557774, 4.819985825655563, 4.817927170868347, 4.817927170868347, 4.8180555555555555, 4.8180555555555555, 4.8180555555555555, 4.820301783264746, 4.820301783264746]"
2019/1/5,936601959,"[4.588505747126437, 4.588505747126437, 4.589449541284404, 4.589449541284404, 4.589449541284404, 4.589449541284404, 4.589449541284404, 4.588505747126437, 4.588505747126437, 4.587155963302752, 4.587155963302752, 4.587155963302752, 4.586206896551724, 4.587155963302752, 4.586206896551724]"
2019/1/5,669858907,"[4.533333333333333, 4.533333333333333, 4.533333333333333, 4.533333333333333, 4.533333333333333, 4.533333333333333, 4.533333333333333, 4.533333333333333, 4.533333333333333, 4.524590163934426, 4.524590163934426, 4.532258064516129, 4.532258064516129, 4.532258064516129, 4.532258064516129]"
2019/1/5,1099850421,"[4.7707182320441985, 4.77027027027027, 4.772117962466488, 4.772117962466488, 4.772117962466488, 4.7724230254350735, 4.7724230254350735, 4.778074866310161, 4.774666666666667, 4.774666666666667, 4.775564409030545, 4.775564409030545, 4.776455026455026, 4.776455026455026, 4.771767810026385]"
2019/1/5,941023990,"[4.393939393939394, 4.393939393939394, 4.393939393939394, 4.393939393939394, 4.393939393939394, 4.393939393939394, 4.393939393939394, 4.428571428571429, 4.428571428571429, 4.428571428571429, 4.444444444444445, 4.444444444444445, 4.444444444444445, 4.444444444444445, 4.444444444444445]"
2019/1/6,1147297267,"[4.204984740590031, 4.204984740590031, 4.204984740590031, 4.204984740590031, 4.204984740590031, 4.204984740590031, 4.213239009600809, 4.2129162462159435, 4.212304589006556, 4.212197580645161, 4.2125944584382875, 4.212487411883182, 4.211770623742455, 4.211770623742455, 4.211770623742455]"
2019/1/6,1281488403,"[4.726205997392438, 4.726205997392438, 4.726205997392438, 4.726205997392438, 4.726205997392438, 4.726205997392438, 4.722554890219561, 4.723918575063613, 4.739635157545606, 4.735404392072844, 4.735078534031413, 4.738155883851248, 4.738613861386138, 4.738613861386138, 4.738613861386138]"
2019/1/6,1012298403,"[4.381256656017039, 4.381256656017039, 4.380791199492278, 4.380791199492278, 4.380791199492278, 4.380791199492278, 4.380791199492278, 4.378214509721932, 4.378214509721932, 4.377731529656607, 4.377444860590928, 4.3781425306461665, 4.377851513894649, 4.377851513894649, 4.377851513894649]"
2019/1/6,1243986797,"[4.237253880512063, 4.2380698493210565, 4.2385224906039785, 4.238479725849063, 4.238579020122736, 4.238795491450951, 4.2388446092353504, 4.239262787914339, 4.239332823461651, 4.239200117074461, 4.239482521176448, 4.239782632240686, 4.239866693654298, 4.239866693654298, 4.240685066650458]"
2019/1/6,1386620299,"[4.541502946954814, 4.541502946954814, 4.541502946954814, 4.541502946954814, 4.540655339805825, 4.539721043056398, 4.539492753623189, 4.5403876248946675, 4.539516420064959, 4.539848539487919, 4.54044647143543, 4.540767386091127, 4.540767386091127, 4.540767386091127, 4.540767386091127]"
2019/1/6,588013838,"[3.8933353392507897, 3.8933353392507897, 3.8933353392507897, 3.8933353392507897, 3.890104947526237, 3.889888314219324, 3.8892630003741115, 3.889063435068821, 3.888548591917532, 3.8885241008804656, 3.8888971684053653, 3.888773001564479, 3.889376254553565, 3.890791814946619, 3.890791814946619]"
2019/1/6,834248867,"[3.024793388429752, 3.024793388429752, 3.024793388429752, 3.040983606557377, 3.040983606557377, 3.040983606557377, 3.040983606557377, 3.040983606557377, 3.040983606557377, 3.040983606557377, 3.040983606557377, 3.040983606557377, 3.040983606557377, 3.040983606557377, 3.040983606557377]"
2019/1/6,1114692553,"[4.750741839762611, 4.750367107195301, 4.750243427458617, 4.750243427458617, 4.750243427458617, 4.750243427458617, 4.763825363825364, 4.763266998341625, 4.763266998341625, 4.763266998341625, 4.763266998341625, 4.7630488815244405, 4.7630488815244405, 4.7630488815244405, 4.763440860215054]"
2019/1/6,1125093361,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.9927007299270074, 3.9927007299270074, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]"
2019/1/6,749488884,"[4.703703703703703, 4.703703703703703, 4.703703703703703, 4.703703703703703, 4.703703703703703, 4.703703703703703, 4.703703703703703, 4.703703703703703, 4.728813559322034, 4.728813559322034, 4.728813559322034, 4.716666666666667, 4.73015873015873, 4.725806451612903, 4.734375]"
2019/1/6,1247889896,"[4.7013803851719915, 4.7013803851719915, 4.7013803851719915, 4.701195440644982, 4.701217139998889, 4.701217139998889, 4.701395452271084, 4.701627687350703, 4.701986020193054, 4.701868174510782, 4.701994459833795, 4.701782550930027, 4.701626286093594, 4.701626286093594, 4.701626286093594]"
